TP_FUNDO;CNPJ_FUNDO;DT_REG;CNPJ_ADMIN;ADMIN
FIDC;34.271.133/0001-14;2019-08-20;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
FIDC;34.395.364/0001-30;2019-11-25;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
FIDC;34.408.578/0001-01;2020-02-26;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.
FIDC;34.461.516/0001-55;2020-04-06;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.
FIDC;34.475.955/0001-17;2019-12-17;02.671.743/0001-19;CM CAPITAL MARKETS DTVM LTDA
FIDC;34.475.959/0001-03;2020-03-23;02.671.743/0001-19;CM CAPITAL MARKETS DTVM LTDA
FIDC;34.475.973/0001-07;2020-04-28;02.671.743/0001-19;CM CAPITAL MARKETS DTVM LTDA
FIDC;34.475.989/0001-01;2020-01-14;02.671.743/0001-19;CM CAPITAL MARKETS DTVM LTDA
FIDC;34.480.604/0001-02;2019-08-15;11.758.741/0001-52;BANCO FINAXIS S.A.
FIDC;34.508.740/0001-55;2019-12-13;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.
FIDC;34.521.670/0001-75;2019-09-26;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIDC;34.521.809/0001-80;2020-02-28;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIDC;34.553.995/0001-30;2019-11-25;12.063.256/0001-27;MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIDC;34.599.150/0001-85;2020-01-12;12.063.256/0001-27;MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIDC;34.599.321/0001-76;2019-11-25;12.063.256/0001-27;MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIDC;34.633.504/0001-60;2020-01-03;62.418.140/0001-31;INTRAG DTVM LTDA.
FIDC;34.633.510/0001-18;2019-12-06;62.418.140/0001-31;INTRAG DTVM LTDA.
FIDC;34.644.098/0001-31;2020-01-14;62.232.889/0001-90;BANCO DAYCOVAL S.A.
FIDC;34.691.203/0001-93;2019-09-17;12.063.256/0001-27;MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIDC;34.691.300/0001-86;2020-04-13;12.063.256/0001-27;MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIDC;34.691.362/0001-98;2019-10-01;12.063.256/0001-27;MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIDC;34.706.346/0001-21;2019-09-30;12.063.256/0001-27;MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIDC;34.736.565/0001-53;2019-12-13;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
FIDC;34.736.602/0001-23;2020-05-21;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
FIDC;34.736.673/0001-26;2019-09-04;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
FIDC;34.737.414/0001-10;2020-01-30;03.017.677/0001-20;BANCO J. SAFRA S.A.
FIDC;34.737.918/0001-30;2020-01-30;03.017.677/0001-20;BANCO J. SAFRA S.A.
FIDC;34.781.347/0001-30;2020-01-12;12.063.256/0001-27;MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIDC;34.849.800/0001-01;2019-10-11;33.886.862/0001-12;MAXIMA S/A CCTVM
FIDC;34.867.449/0001-73;2019-10-24;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
FIDC;34.867.743/0001-85;2020-04-01;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
FIDC;34.964.268/0001-65;2019-11-18;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIDC;34.964.344/0001-32;2019-10-14;05.389.174/0001-01;MODAL  D.T.V.M. LTDA
FIDC;34.964.555/0001-75;2019-10-18;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIDC;34.979.840/0001-60;2019-12-04;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIDC;35.001.413/0001-75;2019-12-06;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIDC;35.138.000/0001-37;2019-12-26;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
FIDC;35.138.047/0001-09;2019-11-29;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
FIDC;35.138.055/0001-47;2019-11-21;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
FIDC;35.157.905/0001-54;2020-01-17;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
FIDC;35.159.296/0001-72;2019-12-16;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
FIDC;35.162.655/0001-40;2020-04-29;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
FIDC;35.178.750/0001-32;2020-01-16;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
FIDC;35.265.104/0001-02;2020-03-09;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
FIDC;35.265.609/0001-77;2020-01-16;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
FIDC;35.448.908/0001-47;2019-11-13;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIDC;35.448.967/0001-15;2020-02-18;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIDC;35.449.031/0001-09;2019-12-11;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIDC;35.449.211/0001-90;2020-01-30;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIDC;35.476.474/0001-99;2020-02-11;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
FIDC;35.476.622/0001-75;2019-12-20;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
FIDC;35.477.786/0001-17;2019-12-26;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
FIDC;35.506.825/0001-67;2019-12-18;33.886.862/0001-12;MAXIMA S/A CCTVM
FIDC;35.557.748/0001-74;2019-12-23;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
FIDC;35.580.911/0001-10;2020-03-05;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
FIDC;35.581.028/0001-44;2020-03-05;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
FIDC;35.581.045/0001-81;2020-02-07;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
FIDC;35.581.308/0001-52;2020-03-18;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
FIDC;35.654.776/0001-00;2020-02-03;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
FIDC;35.654.817/0001-68;2020-04-24;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
FIDC;35.654.823/0001-15;2020-04-13;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
FIDC;35.654.828/0001-48;2020-05-12;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
FIDC;35.654.910/0001-72;2020-04-17;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
FIDC;35.654.917/0001-94;2020-03-13;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
FIDC;35.686.874/0001-29;2020-03-23;03.751.794/0001-13;TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA
FIDC;35.686.949/0001-71;2019-12-19;12.063.256/0001-27;MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIDC;35.688.072/0001-58;2020-02-21;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
FIDC;35.689.601/0001-38;2020-01-10;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
FIDC;35.705.695/0001-91;2019-12-11;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
FIDC;35.726.650/0001-01;2020-01-16;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIDC;35.741.193/0001-16;2020-03-30;03.751.794/0001-13;TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA
FIDC;35.743.039/0001-83;2020-01-24;33.886.862/0001-12;MAXIMA S/A CCTVM
FIDC;35.765.949/0001-67;2019-12-27;05.389.174/0001-01;MODAL  D.T.V.M. LTDA
FIDC;35.765.961/0001-71;2019-12-19;05.389.174/0001-01;MODAL  D.T.V.M. LTDA
FIDC;35.817.199/0001-20;2020-05-11;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
FIDC;35.817.262/0001-28;2020-03-13;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
FIDC;35.818.950/0001-02;2020-01-29;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.
FIDC;35.819.113/0001-06;2020-02-20;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.
FIDC;35.819.626/0001-09;2020-03-13;05.389.174/0001-01;MODAL  D.T.V.M. LTDA
FIDC;35.819.756/0001-41;2020-02-27;05.389.174/0001-01;MODAL  D.T.V.M. LTDA
FIDC;35.820.740/0001-59;2020-02-27;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
FIDC;35.823.530/0001-14;2020-01-13;33.886.862/0001-12;MAXIMA S/A CCTVM
FIDC;35.865.981/0001-14;2020-02-20;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
FIDC;35.868.122/0001-89;2020-04-07;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.
FIDC;35.868.674/0001-97;2020-03-25;45.246.410/0001-55;PLURAL S.A. BANCO MULTIPLO
FIDC;35.940.459/0001-50;2020-01-13;33.886.862/0001-12;MAXIMA S/A CCTVM
FIDC;35.940.506/0001-65;2020-01-13;33.886.862/0001-12;MAXIMA S/A CCTVM
FIDC;35.946.113/0001-69;2020-01-28;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.
FIDC;35.949.078/0001-31;2020-04-06;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
FIDC;35.949.149/0001-04;2020-02-13;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
FIDC;35.949.954/0001-20;2020-03-12;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
FIDC;35.982.683/0001-04;2020-02-26;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
FIDC;36.017.588/0001-33;2020-01-21;33.886.862/0001-12;MAXIMA S/A CCTVM
FIDC;36.083.015/0001-08;2020-03-12;24.361.690/0001-72;LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIDC;36.083.445/0001-20;2020-03-12;45.246.410/0001-55;PLURAL S.A. BANCO MULTIPLO
FIDC;36.114.563/0001-58;2020-02-04;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIDC;36.114.991/0001-80;2020-02-05;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
FIDC;36.115.052/0001-50;2020-03-25;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
FIDC;36.115.099/0001-14;2020-03-31;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
FIDC;36.232.996/0001-08;2020-03-25;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
FIDC;36.233.060/0001-00;2020-02-18;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
FIDC;36.335.561/0001-99;2020-03-09;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
FIDC;36.359.698/0001-83;2020-05-28;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
FIDC;36.399.603/0001-55;2020-02-21;33.886.862/0001-12;MAXIMA S/A CCTVM
FIDC;36.420.767/0001-17;2020-05-28;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
FIDC;36.500.339/0001-02;2020-03-12;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
FIDC;36.517.586/0001-03;2020-03-13;24.361.690/0001-72;LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIDC;36.544.636/0001-41;2020-05-07;33.886.862/0001-12;MAXIMA S/A CCTVM
FIDC;36.643.598/0001-84;2020-04-08;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
FIDC;36.672.404/0001-79;2020-04-14;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIDC;36.697.099/0001-70;2020-03-31;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
FIDC;36.815.016/0001-08;2020-04-22;12.063.256/0001-27;MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIDC;37.011.199/0001-63;2020-05-04;05.389.174/0001-01;MODAL  D.T.V.M. LTDA
FIDC;37.022.236/0001-39;2020-05-28;05.389.174/0001-01;MODAL  D.T.V.M. LTDA
FIDC;37.087.653/0001-60;2020-05-21;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIDC;97.525.450/0001-30;2017-12-07;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
FIDC;97.534.050/0001-90;2011-12-07;11.758.741/0001-52;BANCO FINAXIS S.A.
FIDC;97.540.759/0001-07;2011-09-06;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIDC;97.548.772/0001-02;2011-07-28;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.
FIF;00.075.998/0001-93;2003-04-30;33.822.149/0001-05;BANCO VEGA S.A.
FIF;00.154.958/0001-37;2003-04-30;33.822.149/0001-05;BANCO VEGA S.A.
FIF;00.268.622/0001-03;1994-11-04;21.562.962/0001-04;BANCO CREDITO REAL DE MG SA
FIF;00.835.691/0001-43;2003-04-30;08.249.716/0001-39;BANCO HNF S.A.
FIF;00.835.692/0001-98;2003-04-30;08.249.716/0001-39;BANCO HNF S.A.
FIF;00.923.638/0001-02;2003-04-30;33.861.907/0001-02;BANCO INTERUNION S.A
FIF;01.139.710/0001-60;2003-04-30;33.700.394/0001-40;UNIBANCO UNIAO BANCOS BRAS SA
FIF;01.389.520/0001-09;2003-04-30;33.822.149/0001-05;BANCO VEGA S.A.
FIF;01.538.345/0001-66;2003-04-30;02.201.501/0001-61;BNY MELLON SERVICOS FINANCEIROS DTVM S.A.
FIF;01.789.242/0001-79;2003-04-30;58.229.246/0001-10;BRADESCO-KIRTON CORRETORA DE CÂMBIO S.A.
FIF;01.972.658/0001-28;2003-04-30;17.192.451/0001-70;BANCO ITAUCARD S.A.
FIF;02.100.502/0001-10;2003-04-30;02.201.501/0001-61;BNY MELLON SERVICOS FINANCEIROS DTVM S.A.
FIF;02.293.534/0001-89;2003-04-30;61.472.676/0001-72;BANCO SANTANDER BRASIL SA
FIF;02.472.776/0001-30;2003-04-30;02.201.501/0001-61;BNY MELLON SERVICOS FINANCEIROS DTVM S.A.
FIF;03.478.227/0001-35;2003-04-30;61.472.676/0001-72;BANCO SANTANDER BRASIL SA
FIF;03.631.776/0001-06;2003-04-30;02.201.501/0001-61;BNY MELLON SERVICOS FINANCEIROS DTVM S.A.
FIF;03.631.780/0001-66;2003-04-30;02.201.501/0001-61;BNY MELLON SERVICOS FINANCEIROS DTVM S.A.
FIF;03.631.874/0001-35;2003-04-30;02.201.501/0001-61;BNY MELLON SERVICOS FINANCEIROS DTVM S.A.
FIF;03.631.883/0001-26;2003-04-30;02.201.501/0001-61;BNY MELLON SERVICOS FINANCEIROS DTVM S.A.
FIF;03.958.454/0001-68;2003-04-30;62.418.140/0001-31;INTRAG DTVM LTDA.
FIF;04.138.598/0001-30;2003-04-30;60.701.190/0001-04;ITAU UNIBANCO S.A.
FIF;04.385.398/0001-82;2003-04-30;62.418.140/0001-31;INTRAG DTVM LTDA.
FIF;05.601.898/0001-77;2003-06-10;61.472.676/0001-72;BANCO SANTANDER BRASIL SA
FIF;05.803.578/0001-08;2003-04-30;61.472.676/0001-72;BANCO SANTANDER BRASIL SA
FIF;05.841.087/0001-43;2003-04-30;61.472.676/0001-72;BANCO SANTANDER BRASIL SA
FIF;05.841.095/0001-90;2003-04-30;61.472.676/0001-72;BANCO SANTANDER BRASIL SA
FIF;05.841.099/0001-78;2003-04-30;61.472.676/0001-72;BANCO SANTANDER BRASIL SA
FIF;05.841.109/0001-75;2003-04-30;61.472.676/0001-72;BANCO SANTANDER BRASIL SA
FIF;05.841.232/0001-96;2003-04-30;61.472.676/0001-72;BANCO SANTANDER BRASIL SA
FIF;07.143.386/0001-30;2004-11-16;04.902.979/0001-44;BANCO DA AMAZÔNIA S.A.
FIF;07.144.604/0001-50;2004-11-16;04.902.979/0001-44;BANCO DA AMAZÔNIA S.A.
FIF;42.776.757/0001-11;1992-09-30;21.562.962/0001-04;BANCO CREDITO REAL DE MG SA
FIIM;06.323.688/0001-27;2004-07-15;60.701.190/0001-04;ITAU UNIBANCO S.A.
FIIM;10.406.511/0001-61;2008-11-19;01.522.368/0001-82;BANCO BNP PARIBAS BRASIL S/A
FIIM;10.406.600/0001-08;2008-11-19;01.522.368/0001-82;BANCO BNP PARIBAS BRASIL S/A
FIIM;11.184.136/0001-15;2011-10-03;60.701.190/0001-04;ITAU UNIBANCO S.A.
FIIM;11.455.378/0001-04;2009-12-23;01.522.368/0001-82;BANCO BNP PARIBAS BRASIL S/A
FIIM;11.961.094/0001-81;2011-03-03;60.701.190/0001-04;ITAU UNIBANCO S.A.
FIIM;12.984.444/0001-98;2011-10-03;60.701.190/0001-04;ITAU UNIBANCO S.A.
FIIM;13.416.228/0001-09;2012-01-03;60.701.190/0001-04;ITAU UNIBANCO S.A.
FIIM;13.416.245/0001-46;2012-01-03;60.701.190/0001-04;ITAU UNIBANCO S.A.
FIIM;14.120.533/0001-11;2012-11-05;00.360.305/0001-04;CAIXA ECONOMICA FEDERAL
FIIM;15.562.377/0001-01;2012-04-24;01.522.368/0001-82;BANCO BNP PARIBAS BRASIL S/A
FIIM;17.036.289/0001-00;2014-10-07;60.701.190/0001-04;ITAU UNIBANCO S.A.
FIIM;17.817.528/0001-50;2014-05-28;30.822.936/0001-69;BB GESTAO DE RECURSOS DTVM S.A
FIIM;19.909.560/0001-91;2014-03-26;01.522.368/0001-82;BANCO BNP PARIBAS BRASIL S/A
FIIM;21.407.758/0001-19;2016-06-13;60.701.190/0001-04;ITAU UNIBANCO S.A.
FIIM;26.845.780/0001-64;2018-08-07;01.522.368/0001-82;BANCO BNP PARIBAS BRASIL S/A
FIIM;31.024.153/0001-00;2019-04-10;60.701.190/0001-04;ITAU UNIBANCO S.A.
FIIM;32.203.211/0001-18;2019-05-20;01.522.368/0001-82;BANCO BNP PARIBAS BRASIL S/A
FIIM;32.880.642/0001-19;2019-08-16;60.701.190/0001-04;ITAU UNIBANCO S.A.
FIIM;32.880.663/0001-34;2019-08-16;60.701.190/0001-04;ITAU UNIBANCO S.A.
FIIM;34.081.054/0001-40;2019-12-09;60.746.948/0001-12;BANCO BRADESCO S.A.
FIIM;34.081.072/0001-22;2019-12-09;60.746.948/0001-12;BANCO BRADESCO S.A.
FIIM;34.803.814/0001-86;2020-01-27;60.701.190/0001-04;ITAU UNIBANCO S.A.
FIP;01.909.558/0001-57;2008-04-11;02.201.501/0001-61;BNY MELLON SERVICOS FINANCEIROS DTVM S.A.
FIP;04.223.966/0001-49;2017-08-18;87.977.245/0001-51;CRP COMPANHIA DE PARTICIPACOES
FIP;04.258.365/0001-71;2017-08-17;04.557.602/0001-03;DGF INVESTIMENTOS GESTÃO DE FUNDOS LTDA
FIP;04.904.732/0001-67;2017-08-17;04.557.602/0001-03;DGF INVESTIMENTOS GESTÃO DE FUNDOS LTDA
FIP;05.008.256/0001-69;2004-06-29;33.923.111/0001-29;BRKB DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
FIP;06.006.891/0001-70;2004-05-31;03.539.353/0001-52;HSI - HEMISFÉRIO SUL INVESTIMENTOS LTDA
FIP;06.033.235/0001-66;2003-12-22;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.
FIP;06.940.581/0001-28;2004-09-15;62.318.407/0001-19;SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A
FIP;06.962.594/0001-06;2004-10-27;00.360.305/0001-04;CAIXA ECONOMICA FEDERAL
FIP;07.032.374/0001-38;2005-01-17;60.746.948/0001-12;BANCO BRADESCO S.A.
FIP;07.319.087/0001-03;2007-03-12;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;07.452.281/0001-62;2005-05-20;13.183.720/0001-81;MANTIQ INVESTIMENTOS LTDA
FIP;07.539.413/0001-98;2005-08-24;01.701.201/0001-89;KIRTON BANK S.A. - BANCO MÚLTIPLO
FIP;07.672.313/0001-35;2006-03-13;05.230.601/0001-04;MODAL ASSET MANAGEMENT LTDA
FIP;07.715.713/0001-80;2005-11-24;00.066.670/0001-00;BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIP;07.720.541/0001-33;2017-08-23;87.977.245/0001-51;CRP COMPANHIA DE PARTICIPACOES
FIP;07.744.131/0001-22;2005-12-02;01.913.198/0001-67;PIP INVESTIMENTOS E PARTICIPAÇÕES LTDA.
FIP;08.053.318/0001-42;2006-07-13;00.066.670/0001-00;BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIP;08.144.667/0001-70;2007-05-11;33.644.196/0001-06;BANCO FATOR S/A
FIP;08.254.073/0001-11;2006-09-01;72.600.026/0001-81;RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA
FIP;08.277.553/0001-06;2006-11-28;02.201.501/0001-61;BNY MELLON SERVICOS FINANCEIROS DTVM S.A.
FIP;08.448.421/0001-91;2006-11-14;62.418.140/0001-31;INTRAG DTVM LTDA.
FIP;08.486.528/0001-24;2006-11-30;12.461.756/0001-17;PATRIA INVESTIMENTOS LTDA
FIP;08.509.248/0001-94;2006-12-21;12.063.256/0001-27;MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIP;08.509.271/0001-89;2006-12-21;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;08.533.582/0001-83;2006-12-22;45.246.410/0001-55;PLURAL S.A. BANCO MULTIPLO
FIP;08.571.117/0001-37;2017-08-17;04.557.602/0001-03;DGF INVESTIMENTOS GESTÃO DE FUNDOS LTDA
FIP;08.576.668/0001-93;2007-01-10;00.360.305/0001-04;CAIXA ECONOMICA FEDERAL
FIP;08.605.371/0001-09;2017-08-29;03.406.900/0001-21;FIR CAPITAL PARTNERS - GESTÃO DE INVESTIMENTOS S/A
FIP;08.619.766/0001-60;2007-01-18;00.806.535/0001-54;PLANNER CORRETORA DE VALORES SA
FIP;08.619.787/0001-86;2007-01-17;62.318.407/0001-19;SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A
FIP;08.621.544/0001-82;2007-01-24;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;08.661.379/0001-92;2007-02-26;62.318.407/0001-19;SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A
FIP;08.669.289/0001-48;2007-03-13;00.066.670/0001-00;BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIP;08.693.474/0001-78;2017-06-09;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;08.782.808/0001-80;2007-03-08;00.806.535/0001-54;PLANNER CORRETORA DE VALORES SA
FIP;08.792.575/0001-04;2007-05-30;45.246.410/0001-55;PLURAL S.A. BANCO MULTIPLO
FIP;08.796.172/0001-25;2017-08-14;00.066.670/0001-00;BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIP;08.822.302/0001-57;2007-08-24;62.318.407/0001-19;SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A
FIP;08.829.899/0001-61;2007-05-24;27.463.343/0001-49;IDL TRUST SERVIÇOS FIDUCIÁRIOS LTDA.
FIP;08.869.530/0001-82;2007-07-13;05.230.601/0001-04;MODAL ASSET MANAGEMENT LTDA
FIP;08.872.944/0001-60;2017-06-26;00.066.670/0001-00;BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIP;08.909.578/0001-77;2007-07-02;00.066.670/0001-00;BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIP;08.912.946/0001-36;2007-07-03;33.868.597/0001-40;CITIBANK DTVM SA
FIP;08.925.450/0001-05;2007-07-20;62.418.140/0001-31;INTRAG DTVM LTDA.
FIP;08.937.196/0001-57;2007-07-18;45.246.410/0001-55;PLURAL S.A. BANCO MULTIPLO
