TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_REG;DT_CONST;DT_CANCEL;SIT;DT_INI_SIT;DT_INI_EXERC;DT_FIM_EXERC
FIDC;20.649.717/0001-76;ELDORADO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2014-08-29;2014-07-03;;EM FUNCIONAMENTO NORMAL;2015-03-03;2019-07-01;2020-06-30
FIDC;30.687.481/0001-16;ELETRONET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2018-12-26;2018-04-26;;FASE PRÉ-OPERACIONAL;2018-12-26;;
FIDC;07.124.089/0001-47;EMA FIDC;2004-12-17;;2012-10-24;CANCELADA;2012-10-24;2019-01-01;2019-12-31
FIDC;24.331.346/0001-30;ENERGÉTICA BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2016-03-23;2016-03-30;2019-03-28;CANCELADA;2019-03-28;2018-09-01;2019-08-31
FIDC;27.983.569/0001-70;ENERGY 21 - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2017-07-07;2017-05-24;;EM FUNCIONAMENTO NORMAL;2017-08-22;2020-01-01;2020-12-31
FIDC;29.574.980/0001-18;ÉRES - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2018-06-28;2018-01-17;;LIQUIDAÇÃO;2018-12-14;2020-01-01;2020-12-31
FIDC;24.426.716/0001-13;ESMERALDA - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2016-06-10;2016-08-08;;EM FUNCIONAMENTO NORMAL;2017-02-08;2019-10-01;2020-09-30
FIDC;25.354.005/0001-43;ESMERALDAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2016-08-17;2016-07-19;2018-03-07;CANCELADA;2018-03-07;;
FIDC;37.022.236/0001-39;ESPRESSO CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2020-05-28;2020-05-28;;EM FUNCIONAMENTO NORMAL;2020-05-28;2020-05-28;2020-12-31
FIDC;34.706.346/0001-21;ESTRATÉGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS;2019-09-30;2019-09-19;;EM FUNCIONAMENTO NORMAL;2019-09-30;2019-10-01;2020-09-30
FIDC;36.114.991/0001-80;ETERNITY - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2020-02-05;2020-01-15;;FASE PRÉ-OPERACIONAL;2020-02-05;;
FIDC;33.180.054/0001-35;ETR CAPITAL FUNDO DE INVESTIMENTO EM QUOTAS FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-06-27;2019-03-14;;EM FUNCIONAMENTO NORMAL;2019-07-05;2019-09-01;2020-08-31
FIDC;32.511.204/0001-83;ETR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-06-26;2018-12-13;;EM FUNCIONAMENTO NORMAL;2019-07-04;2019-07-04;2020-05-31
FIDC;20.019.157/0001-76;EURO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2014-04-17;2014-04-25;;EM FUNCIONAMENTO NORMAL;2015-04-27;2019-10-01;2020-09-30
FIDC;34.781.347/0001-30;EVEREST - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2020-01-12;2019-12-12;;EM FUNCIONAMENTO NORMAL;2020-01-12;2020-01-12;2020-12-31
FIDC;08.608.674/0001-85;EVEREST FIDC ABERTO MULTICRÉDITO;2007-03-22;2007-03-22;2007-03-22;CANCELADA;2007-03-22;;
FIDC;08.608.674/0001-85;EVEREST FIDC ABERTO MULTICRÉDITO;2007-04-05;2007-04-05;2012-10-31;CANCELADA;2012-10-31;2019-01-01;2019-12-31
FIDC;24.796.631/0001-27;EVOLVE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL LP;2016-05-27;2016-05-27;;EM FUNCIONAMENTO NORMAL;2016-09-08;2020-03-01;2021-02-28
FIDC;33.521.468/0001-80;EXCALIBUR FUNDO DE INVESTIMENTO EM DIREITO CREDITÓRIO NÃO PADRONIZADO;2020-01-12;2019-12-19;;EM FUNCIONAMENTO NORMAL;2020-01-12;2020-04-01;2021-03-31
FIDC;17.015.979/0001-74;EXCLUSIVO DISTRESSED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2012-12-06;2012-12-06;;EM FUNCIONAMENTO NORMAL;2014-05-14;2020-01-01;2020-12-31
FIDC;35.448.908/0001-47;EXES CREDITO DIRETO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;2019-11-13;2019-10-22;;FASE PRÉ-OPERACIONAL;2019-11-13;;
FIDC;34.271.133/0001-14;Exitum Fundo de Investimento em Direitos Creditórios Não Padronizados;2019-08-20;2019-07-03;;EM FUNCIONAMENTO NORMAL;2019-08-20;2020-04-01;2021-03-31
FIDC;31.847.511/0001-77;EXITUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-10-09;2018-10-08;;EM FUNCIONAMENTO NORMAL;2019-11-18;2019-11-18;2020-09-30
FIDC;17.024.362/0001-15;EXP 1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2012-12-17;2012-09-24;2013-06-28;CANCELADA;2013-06-28;;
FIDC;17.024.362/0001-15;EXP 1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2013-06-28;2013-06-28;;EM FUNCIONAMENTO NORMAL;2015-09-29;2019-07-01;2020-06-30
FIDC;33.823.944/0001-18;EXPLORER FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADO;2019-07-01;2019-02-19;;EM FUNCIONAMENTO NORMAL;2019-07-19;2020-01-01;2020-12-31
FIDC;07.002.446/0001-02;F BONSUCESSO IDC EMPRESTIMO EM FOLHA;2004-10-21;;2009-11-25;CANCELADA;2009-11-25;2019-01-01;2019-12-31
FIDC;05.926.261/0001-50;F COPESUL IDC;2004-02-27;;2006-09-14;CANCELADA;2006-09-14;2018-10-01;2019-09-30
FIDC;07.378.911/0001-04;F FEDERAL I DE IDC INDÚSTRIA;2005-04-29;2005-07-11;2010-10-15;CANCELADA;2010-10-15;2018-10-01;2019-09-30
FIDC;06.935.504/0001-80;F FEDERAL IDC;2005-01-20;;2005-05-13;CANCELADA;2005-05-13;;
FIDC;07.081.873/0001-15;F MATONE IDC - EMPRESTIMO A SERVIDORES FEDERAIS;2004-11-12;2005-03-29;2008-05-27;CANCELADA;2008-05-27;2019-01-01;2019-12-31
FIDC;08.628.013/0001-11;F MATONE IDC IV - EMPRESTIMOS CONSIGNADOS;2007-04-19;2007-04-19;2008-03-04;CANCELADA;2008-03-04;2018-12-01;2019-11-30
FIDC;11.662.237/0001-54;F MATONE IDC V - EMPRÉSTIMOS CONSIGNADOS;2010-03-11;2010-03-24;2013-09-16;CANCELADA;2013-09-16;2019-01-01;2019-12-31
FIDC;11.032.462/0001-07;F NOVO NORDESTE IDC NP;2009-08-28;2009-09-02;2010-10-27;CANCELADA;2010-10-27;;
FIDC;05.926.106/0001-34;F PETROFLEX IDC;2003-12-16;;2008-07-29;CANCELADA;2008-07-29;2018-10-01;2019-09-30
FIDC;07.747.463/0001-60;F SPM DE IDC CRÉDITO CONSIGNADO;2005-12-26;2005-12-19;;LIQUIDAÇÃO;2007-11-05;2020-05-01;2021-04-30
FIDC;26.861.407/0001-05;FABBRIANI RCEIVABLES FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADO;2018-11-28;2016-08-30;;EM FUNCIONAMENTO NORMAL;2018-11-28;2020-04-01;2021-03-31
FIDC;27.944.660/0001-87;FACT LAW FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS;2017-10-04;2017-05-09;;EM FUNCIONAMENTO NORMAL;2018-03-01;2019-11-01;2020-10-31
FIDC;19.009.231/0001-94;FAI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IMOBILIÁRIOS;2013-11-11;2013-11-19;;LIQUIDAÇÃO;2019-05-28;2020-02-01;2021-01-31
FIDC;34.736.565/0001-53;FAÍSCA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2019-12-13;2019-08-22;;EM FUNCIONAMENTO NORMAL;2019-12-30;2019-12-30;2020-10-31
FIDC;29.720.577/0001-50;FALCON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2018-12-06;2017-12-28;;EM FUNCIONAMENTO NORMAL;2019-01-31;2019-10-01;2020-09-30
FIDC;25.295.459/0001-90;FAMCRED BAHIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2016-08-11;2016-08-15;;FASE PRÉ-OPERACIONAL;2016-08-11;;
FIDC;08.621.199/0001-87;FAMCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL NÃO PADRONIZADOS;2007-02-14;2007-02-22;2016-01-04;CANCELADA;2016-01-04;2019-05-01;2020-04-30
FIDC;08.621.199/0001-87;FAMCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL NÃO PADRONIZADOS;2016-01-04;2016-01-14;;EM FUNCIONAMENTO NORMAL;2016-01-04;2020-05-01;2021-04-30
FIDC;32.312.121/0001-65;FARIA LIMA CAPITAL RECEBÍVEIS IMOBILIÁRIOS - FIDC NÃO-PADRONIZADOS;2019-08-08;2018-12-10;;LIQUIDAÇÃO;2020-02-04;2020-01-01;2020-12-31
FIDC;30.059.292/0001-07;FARM I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2018-04-06;2018-03-26;;EM FUNCIONAMENTO NORMAL;2018-05-28;2019-08-01;2020-07-31
FIDC;29.968.697/0001-70;FARM I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2018-04-06;2018-03-14;;EM FUNCIONAMENTO NORMAL;2018-06-04;2019-07-01;2020-06-30
FIDC;24.270.541/0001-06;FARM INVESTMENTS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2016-03-24;2016-03-24;;EM FUNCIONAMENTO NORMAL;2017-05-10;2020-01-01;2020-12-31
FIDC;35.001.413/0001-75;FARM M I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-12-06;2019-12-06;;EM FUNCIONAMENTO NORMAL;2019-12-18;2020-03-01;2021-02-28
FIDC;08.512.604/0001-29;FATOR AUTOPAN FIDC - CDC VEÍCULOS;2006-12-13;2006-12-15;2010-03-09;CANCELADA;2010-03-09;2019-01-01;2019-12-31
FIDC;26.690.344/0001-63;FATORI FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2017-05-31;2016-11-17;;EM FUNCIONAMENTO NORMAL;2019-07-18;2019-12-01;2020-11-30
FIDC;33.554.808/0001-70;FBM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2020-02-05;2019-04-22;;FASE PRÉ-OPERACIONAL;2020-02-05;;
FIDC;11.260.173/0001-65;FCM FIDC MERCANTIS E SERVIÇOS;2009-12-08;2009-12-08;2016-08-30;CANCELADA;2016-08-30;2018-09-01;2019-08-31
FIDC;14.042.458/0001-18;FEDERAL 4870 IAA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2011-07-26;2011-09-15;;EM FUNCIONAMENTO NORMAL;2011-12-28;2019-09-01;2020-08-31
FIDC;19.921.895/0001-25;FEDERAL INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2014-03-25;2014-03-31;;LIQUIDAÇÃO;2020-01-09;2019-10-01;2020-09-30
FIDC;29.226.609/0001-65;FENÍCIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2018-12-11;2017-11-24;;EM FUNCIONAMENTO NORMAL;2018-12-17;2020-02-01;2021-01-31
FIDC;10.941.800/0001-60;FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO VAREJO;2011-02-15;2011-02-21;2018-06-25;CANCELADA;2018-06-25;2019-01-01;2019-12-31
FIDC;32.169.800/0001-27;FENIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DO VAREJO II;2018-12-06;2018-11-21;;EM FUNCIONAMENTO NORMAL;2019-02-14;2020-01-01;2020-12-31
FIDC;26.631.527/0001-08;FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2016-12-21;2016-11-10;;EM FUNCIONAMENTO NORMAL;2017-02-21;2020-04-01;2021-03-31
FIDC;26.631.505/0001-48;FÊNIX FUNDO DE INVESTIMENTO MULTIMERCADO;2017-12-26;2016-11-09;;EM FUNCIONAMENTO NORMAL;2017-12-26;2020-04-01;2021-03-31
FIDC;35.940.459/0001-50;FERPAR - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2020-01-13;2019-12-20;;FASE PRÉ-OPERACIONAL;2020-01-13;;
FIDC;32.274.396/0001-51;FI EM COTAS DE FI EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS JIVE PRECATÓRIOS SÊNIOR;2019-10-09;2018-12-10;;EM FUNCIONAMENTO NORMAL;2019-10-09;2020-01-01;2020-12-31
FIDC;26.111.842/0001-04;FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS DUNA CREDITO JUDICIAL IV;2016-09-01;2016-09-01;2016-11-14;CANCELADA;2016-11-14;2019-01-01;2019-12-31
FIDC;25.246.699/0001-03;FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA LÓTUS MULTI;2016-08-11;2016-08-16;;LIQUIDAÇÃO;2019-05-20;2019-09-01;2020-08-31
FIDC;10.468.245/0001-00;FIC DISTRIBUIDORA DE PETROLEO FIDC MULTISETORIAL NP;2008-12-19;2008-12-19;2010-06-02;CANCELADA;2010-06-02;;
FIDC;07.549.616/0001-65;FIC FIDC CAIXA BTG PACTUAL;2005-09-22;2005-09-29;2012-03-19;CANCELADA;2012-03-19;2019-01-01;2019-12-31
FIDC;09.567.208/0001-61;FIC FIDC CAIXA BTG PACTUAL II;2008-06-11;2008-06-11;2014-07-10;CANCELADA;2014-07-10;2019-01-01;2019-12-31
FIDC;31.216.459/0001-50;FIC FIDC TESOURARIA NP 1 - FIC FIDC NÃO PADRONIZADOS;2019-07-24;2018-06-26;;EM FUNCIONAMENTO NORMAL;2019-12-17;2019-12-17;2020-05-31
FIDC;18.717.841/0001-80;FIC FIDC XP SABEMI CONSIGNADOS I;2013-10-07;2013-10-08;2020-01-09;CANCELADA;2020-01-09;2019-04-01;2020-03-31
FIDC;08.974.467/0001-44;FIC MULTIMANAGER AGRESSIVE 30 MULTIMERCADO CRÉDITO PRIVADO;2009-06-04;2009-06-04;2010-04-27;CANCELADA;2010-04-27;2018-01-01;2018-12-31
FIDC;08.183.134/0001-05;FIC-FIDC TELEFONICA MULTISEGMENTO;2006-08-18;2006-08-18;2009-01-28;CANCELADA;2009-01-28;2019-07-01;2020-06-30
FIDC;07.369.553/0001-65;FICAP FIDC;2005-04-28;2005-06-28;2008-08-20;CANCELADA;2008-08-20;2019-01-01;2019-12-31
FIDC;11.662.259/0001-14;FICFIDC BTG PACTUAL PLUS;2010-04-14;2010-06-04;2010-10-04;CANCELADA;2010-10-04;2019-01-01;2019-12-31
FIDC;06.906.437/0001-75;FICFIDC INDUSTRIA ALFA;2004-08-23;;2005-06-20;CANCELADA;2005-06-20;;
FIDC;08.140.051/0001-20;FICFIDC NP GLOBAL MARKETS;2008-12-22;2008-12-28;;LIQUIDAÇÃO;2017-12-22;2020-01-01;2020-12-31
FIDC;13.714.093/0001-68;FICSA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADOS INSS;2011-06-29;2011-07-04;2014-09-19;CANCELADA;2014-09-19;2019-06-01;2020-05-31
FIDC;11.793.914/0001-73;FIDC - BICBANCO CRÉDITO CORPORATIVO;2010-06-23;2010-07-19;2014-08-27;CANCELADA;2014-08-27;2019-04-01;2020-03-31
FIDC;08.987.105/0001-98;FIDC - FORNECEDORES I;2007-10-23;2007-10-23;;EM FUNCIONAMENTO NORMAL;2008-05-15;2020-01-01;2020-12-31
FIDC;12.630.101/0001-25;FIDC - FORNECEDORES ODEBRECHT;2010-12-01;2010-12-01;2017-06-22;CANCELADA;2017-06-22;2019-01-01;2019-12-31
FIDC;07.436.072/0001-25;FIDC - INSS I;2005-06-02;2005-06-29;2008-10-15;CANCELADA;2008-10-15;2019-06-01;2020-05-31
FIDC;13.850.522/0001-24;FIDC - INSUMOS BÁSICOS DA INDÚSTRIA PETROQUÍMICA;2011-08-05;2011-08-23;2017-12-11;CANCELADA;2017-12-11;2019-08-01;2020-07-31
FIDC;10.859.381/0001-12;FIDC - SETRANSP;2009-08-27;2009-08-31;2010-09-09;CANCELADA;2010-09-09;;
FIDC;11.428.816/0001-37;FIDC ABERTO - PSA FINANCE BRASIL I;2010-03-04;2010-03-09;2016-06-20;CANCELADA;2016-06-20;2019-04-01;2020-03-31
FIDC;06.318.104/0001-25;FIDC ABERTO BCSUL VERAX CPP 120;2004-06-25;2004-06-25;2011-08-23;CANCELADA;2011-08-23;2019-07-01;2020-06-30
FIDC;06.318.137/0001-75;FIDC ABERTO BCSUL VERAX CPP 180;2004-06-25;2004-06-25;2014-09-25;CANCELADA;2014-09-25;2019-07-01;2020-06-30
FIDC;06.318.094/0001-28;FIDC ABERTO BCSUL VERAX CPP 360;2004-06-25;2004-06-25;2015-01-02;CANCELADA;2015-01-02;2019-07-01;2020-06-30
FIDC;24.143.192/0001-53;FIDC ABERTO CAIXA RPPS - CARTÃO DE CRÉDITO CONSIGNADOS BMG INSS;2016-01-22;2016-01-21;2017-06-21;CANCELADA;2017-06-21;;
FIDC;06.318.153/0001-68;FIDC ABERTO CPP 540 RPPS;2004-06-25;2004-06-25;2014-12-01;CANCELADA;2014-12-01;2019-07-01;2020-06-30
FIDC;07.728.098/0001-47;FIDC ABIMAQ;2005-07-19;2005-12-14;2009-01-28;CANCELADA;2009-01-28;2019-01-01;2019-12-31
FIDC;07.184.929/0001-67;FIDC ABN AMRO AYMORÉ - FINANCIAMENTO E ARRENDAMENTO MERCANTIL (LEASING) DE VEÍCULOS;2006-04-04;2006-04-20;2006-10-06;CANCELADA;2006-10-06;;
FIDC;10.612.427/0001-02;FIDC AGN ENERGIA, PETRÓLEO E GÁS;2009-02-19;2009-02-27;2011-12-14;CANCELADA;2011-12-14;;
FIDC;06.974.721/0001-89;FIDC ANHANGUERA MULTICARTEIRA;2005-11-22;2005-11-28;2007-12-28;CANCELADA;2007-12-28;2018-10-01;2019-09-30
FIDC;08.139.217/0001-99;FIDC ATENTO MULTISEGMENTO;2006-08-18;2006-08-18;2008-07-29;CANCELADA;2008-07-29;2019-07-01;2020-06-30
FIDC;07.647.909/0001-85;FIDC AYMORÉ FINANCIAMENTO E ARRENDAMENTO MERCANTIL (LEASING) DE VEÍCULOS;2006-12-04;2006-12-05;2010-11-30;CANCELADA;2010-11-30;2019-01-01;2019-12-31
FIDC;09.577.075/0001-04;FIDC BANCO GMAC - FINANCIAMENTO A CONCESSIONÁRIAS;2009-11-04;2009-11-06;;EM FUNCIONAMENTO NORMAL;2009-11-10;2020-01-01;2020-12-31
FIDC;06.871.540/0001-27;FIDC BANCOOP I;2004-09-03;2004-09-03;2011-08-18;CANCELADA;2011-08-18;2019-01-01;2019-12-31
FIDC;11.369.871/0001-01;FIDC BANDEIRANTE;2009-12-11;2009-12-24;2012-08-10;CANCELADA;2012-08-10;2019-03-01;2020-02-29
FIDC;08.636.782/0001-61;FIDC BATTISTELLA MULTISEGMENTO;2007-05-18;2007-05-21;2010-02-24;CANCELADA;2010-02-24;2019-04-01;2020-03-31
FIDC;05.878.435/0001-57;FIDC BCSUL VERAX CONSIGNADO I;2003-11-14;;2006-02-03;CANCELADA;2006-02-03;;
FIDC;07.238.838/0001-67;FIDC BCSUL VERAX CRÉDITO CONSIGNADO II;2005-03-09;2005-03-14;2014-08-29;CANCELADA;2014-08-29;2019-01-01;2019-12-31
FIDC;07.766.151/0001-02;FIDC BCSUL VERAX MULTICRED FINANCEIRO;2006-01-09;2006-01-13;;EM FUNCIONAMENTO NORMAL;2006-01-18;2020-01-01;2020-12-31
FIDC;07.401.537/0001-02;FIDC BGN - LIFE - CRÉDITO CONSIGNADO;2005-05-13;2005-06-20;2013-03-08;CANCELADA;2013-03-08;2019-01-01;2019-12-31
FIDC;05.429.936/0001-56;FIDC BGNMAX;2002-12-27;;2012-03-15;CANCELADA;2012-03-15;2019-01-01;2019-12-31
FIDC;06.332.301/0001-07;FIDC BGNPREMIUM I CONSIGNADO;2004-08-03;;2012-03-21;CANCELADA;2012-03-21;2019-01-01;2019-12-31
FIDC;09.311.253/0001-50;FIDC BICBANCO CREDITO CONSIGNADO;2008-02-26;2008-02-26;2012-07-12;CANCELADA;2012-07-12;2019-02-01;2020-01-31
FIDC;12.993.425/0001-28;FIDC BICBANCO CRÉDITO CORPORATIVO II;2011-06-14;2011-07-08;2015-07-24;CANCELADA;2015-07-24;2019-06-01;2020-05-31
FIDC;09.469.984/0001-29;FIDC BICBANCO SAUDE GARANTIDA;2008-06-11;2008-06-11;2012-07-20;CANCELADA;2012-07-20;2019-05-01;2020-04-30
FIDC;07.539.484/0001-90;FIDC BMC PREMIUM - VEÍCULOS;2005-08-16;2005-09-01;2010-12-16;CANCELADA;2010-12-16;2019-04-01;2020-03-31
FIDC;23.884.799/0001-21;FIDC BRASIL PLURAL RECUPERAÇÃO DE CRÉDITO FIDC NP II;2016-01-27;2016-04-12;;EM FUNCIONAMENTO NORMAL;2016-06-03;2019-11-01;2020-10-31
FIDC;21.397.715/0001-08;FIDC BRASIL PLURAL RECUPERAÇÃO DE CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2015-10-22;2015-10-29;;EM FUNCIONAMENTO NORMAL;2016-06-03;2019-11-01;2020-10-31
FIDC;07.984.642/0001-11;FIDC BRAZIL DEFAULT I;2006-08-11;2006-08-16;2007-11-30;CANCELADA;2007-11-30;2019-05-01;2020-04-30
FIDC;13.031.631/0001-10;FIDC BRZ FICSA AUTO;2010-12-27;2011-01-12;2014-08-29;CANCELADA;2014-08-29;2018-11-01;2019-10-31
FIDC;08.934.591/0001-86;FIDC BVA - CREDITO CONSIGNADO;2007-09-13;2007-09-13;2008-10-07;CANCELADA;2008-10-07;;
FIDC;07.757.369/0001-92;FIDC CAIUA;2006-01-06;2006-01-06;2007-08-03;CANCELADA;2007-08-03;2019-05-01;2020-04-30
FIDC;11.428.115/0001-06;FIDC CAIXA TRANSPORTES;2009-12-29;2009-12-29;2012-06-12;CANCELADA;2012-06-12;;
FIDC;07.825.438/0001-58;FIDC CANGURU;2006-08-09;2006-08-14;2008-04-25;CANCELADA;2008-04-25;2019-01-01;2019-12-31
FIDC;09.228.661/0001-43;FIDC CAPEMISA CREDITO PESSOAL;2007-12-18;2007-12-18;2013-12-04;CANCELADA;2013-12-04;2018-10-01;2019-09-30
FIDC;05.970.704/0001-00;FIDC CATERPILLAR;2003-12-10;;2008-03-03;CANCELADA;2008-03-03;2019-05-01;2020-04-30
FIDC;14.583.320/0001-26;FIDC CDC FINANCIAMENTO DE VEÍCULOS CREDIFIBRA;2011-11-10;2011-11-28;2014-12-09;CANCELADA;2014-12-09;2018-11-01;2019-10-31
FIDC;07.818.028/0001-80;FIDC CEEE;2006-02-23;2006-02-23;2010-05-17;CANCELADA;2010-05-17;2019-01-01;2019-12-31
FIDC;09.151.203/0001-53;FIDC CEEE III-GT;2007-12-14;2007-12-14;2014-01-08;CANCELADA;2014-01-08;2019-01-01;2019-12-31
FIDC;10.340.375/0001-54;FIDC CEEE IV-D;2009-07-02;2009-07-07;2015-07-15;CANCELADA;2015-07-15;2019-05-01;2020-04-30
FIDC;10.545.417/0001-93;FIDC CERES FIDC;2009-01-23;2009-01-23;2012-08-03;CANCELADA;2012-08-03;2019-01-01;2019-12-31
FIDC;07.133.255/0001-71;FIDC CESP;2004-12-30;;2010-05-17;CANCELADA;2010-05-17;2019-01-01;2019-12-31
FIDC;07.589.985/0001-81;FIDC CESP II;2005-10-05;2005-10-05;2011-02-10;CANCELADA;2011-02-10;2019-06-01;2020-05-31
FIDC;08.097.778/0001-72;FIDC CESP III;2006-08-25;2006-08-25;2011-07-18;CANCELADA;2011-07-18;2019-06-01;2020-05-31
FIDC;08.731.079/0001-32;FIDC CESP IV;2007-06-14;2007-06-14;2017-06-29;CANCELADA;2017-06-29;2019-01-01;2019-12-31
FIDC;08.999.303/0001-71;FIDC CITI;2007-12-14;2007-12-14;2008-04-10;CANCELADA;2008-04-10;;
FIDC;08.155.330/0001-68;FIDC CONSIGNADOS JP MORGAN I;2006-08-08;2006-08-09;2010-08-31;CANCELADA;2010-08-31;2019-01-01;2019-12-31
FIDC;09.207.285/0001-00;FIDC CONSIGNADOS PORTFOLIO I;2008-04-15;2008-04-15;2012-04-30;CANCELADA;2012-04-30;2019-06-01;2020-05-31
FIDC;11.370.040/0001-41;FIDC CONSIGNADOS PORTFÓLIO II;2010-01-14;2010-01-15;2013-09-04;CANCELADA;2013-09-04;2019-03-01;2020-02-29
FIDC;14.237.210/0001-02;FIDC CORPORATIVO - ABERTO BICBANCO;2011-11-25;2011-12-06;2015-04-20;CANCELADA;2015-04-20;2018-09-01;2019-08-31
FIDC;05.926.265/0001-39;FIDC CPFL PIRATININGA;2004-02-27;2004-02-20;2007-03-28;CANCELADA;2007-03-28;2018-10-01;2019-09-30
FIDC;06.115.721/0001-23;FIDC CREDIMAX;2004-04-01;;2006-12-06;CANCELADA;2006-12-06;2019-01-01;2019-12-31
FIDC;07.399.646/0001-32;FIDC DA INDÚSTRIA EXODUS I;2005-05-19;2005-07-01;;EM FUNCIONAMENTO NORMAL;2005-06-21;2020-05-01;2021-04-30
FIDC;08.779.221/0001-11;FIDC DA INDUSTRIA EXODUS II;2007-05-11;2007-05-18;2012-01-27;CANCELADA;2012-01-27;2019-05-01;2020-04-30
FIDC;14.493.661/0001-00;FIDC DA PREFEITURA MUNICIPAL DE FLORIANÓPOLIS - NÃO PADRONIZADOS;2011-11-28;2011-11-28;;FASE PRÉ-OPERACIONAL;2011-11-28;;
FIDC;14.561.043/0001-50;FIDC DA SANEAMENTO DE GOIAS S.A. - SANEAGO - INFRAESTRUTURA;2011-11-07;2011-11-25;2015-12-23;CANCELADA;2015-12-23;2018-10-01;2019-09-30
FIDC;08.053.350/0001-28;FIDC DACASA FINANCEIRA (GRUPO DADALTO);2006-05-30;2006-06-14;2009-10-16;CANCELADA;2009-10-16;2019-04-01;2020-03-31
FIDC;07.682.394/0001-54;FIDC DE TELEFONIA E PRESTAÇÃO DE SERVIÇOS MULTICARTEIRA;2006-07-24;2006-07-24;2007-02-07;CANCELADA;2007-02-07;2019-01-01;2019-12-31
